EVENT_ID,EVENT_TIMESTAMP,ENTITY_TYPE,ENTITY_ID,EVENT_TYPE,DESCRIPTION
EVT-0000217,2026-06-17 00:00:00,PURCHASE_ORDER,PO-000217,PO_CREATED,Purchase order PO-000217 created in ERP
EVT-0000218,2026-05-13 00:00:00,PURCHASE_ORDER,PO-000218,PO_CREATED,Purchase order PO-000218 created in ERP
EVT-0000219,2026-02-27 00:00:00,PURCHASE_ORDER,PO-000219,PO_CREATED,Purchase order PO-000219 created in ERP
EVT-0000220,2026-07-13 00:00:00,PURCHASE_ORDER,PO-000220,PO_CREATED,Purchase order PO-000220 created in ERP
EVT-0000221,2026-01-20 00:00:00,PURCHASE_ORDER,PO-000221,PO_CREATED,Purchase order PO-000221 created in ERP
EVT-0000222,2026-06-23 00:00:00,PURCHASE_ORDER,PO-000222,PO_CREATED,Purchase order PO-000222 created in ERP
EVT-0000223,2026-08-18 00:00:00,PURCHASE_ORDER,PO-000223,PO_CREATED,Purchase order PO-000223 created in ERP
EVT-0000224,2026-06-26 00:00:00,PURCHASE_ORDER,PO-000224,PO_CREATED,Purchase order PO-000224 created in ERP
EVT-0000225,2026-03-13 00:00:00,PURCHASE_ORDER,PO-000225,PO_CREATED,Purchase order PO-000225 created in ERP
EVT-0000226,2026-02-15 00:00:00,PURCHASE_ORDER,PO-000226,PO_CREATED,Purchase order PO-000226 created in ERP
EVT-0000227,2026-03-08 00:00:00,PURCHASE_ORDER,PO-000227,PO_CREATED,Purchase order PO-000227 created in ERP
EVT-0000228,2026-04-29 00:00:00,PURCHASE_ORDER,PO-000228,PO_CREATED,Purchase order PO-000228 created in ERP
EVT-0000229,2026-03-22 00:00:00,PURCHASE_ORDER,PO-000229,PO_CREATED,Purchase order PO-000229 created in ERP
EVT-0000230,2026-02-23 00:00:00,PURCHASE_ORDER,PO-000230,PO_CREATED,Purchase order PO-000230 created in ERP
EVT-0000231,2026-05-15 00:00:00,PURCHASE_ORDER,PO-000231,PO_CREATED,Purchase order PO-000231 created in ERP
EVT-0000232,2026-03-05 00:00:00,PURCHASE_ORDER,PO-000232,PO_CREATED,Purchase order PO-000232 created in ERP
EVT-0000233,2026-02-04 00:00:00,PURCHASE_ORDER,PO-000233,PO_CREATED,Purchase order PO-000233 created in ERP
EVT-0000234,2026-03-30 00:00:00,PURCHASE_ORDER,PO-000234,PO_CREATED,Purchase order PO-000234 created in ERP
EVT-0000235,2026-04-19 00:00:00,PURCHASE_ORDER,PO-000235,PO_CREATED,Purchase order PO-000235 created in ERP
EVT-0000236,2026-03-24 00:00:00,PURCHASE_ORDER,PO-000236,PO_CREATED,Purchase order PO-000236 created in ERP
EVT-0000237,2026-07-06 00:00:00,PURCHASE_ORDER,PO-000237,PO_CREATED,Purchase order PO-000237 created in ERP
EVT-0000238,2026-08-04 00:00:00,PURCHASE_ORDER,PO-000238,PO_CREATED,Purchase order PO-000238 created in ERP
EVT-0000239,2026-08-18 00:00:00,PURCHASE_ORDER,PO-000239,PO_CREATED,Purchase order PO-000239 created in ERP
EVT-0000240,2026-02-20 00:00:00,PURCHASE_ORDER,PO-000240,PO_CREATED,Purchase order PO-000240 created in ERP
EVT-0000241,2026-06-13 00:00:00,PURCHASE_ORDER,PO-000241,PO_CREATED,Purchase order PO-000241 created in ERP
EVT-0000242,2026-02-12 00:00:00,PURCHASE_ORDER,PO-000242,PO_CREATED,Purchase order PO-000242 created in ERP
EVT-0000243,2026-02-02 00:00:00,PURCHASE_ORDER,PO-000243,PO_CREATED,Purchase order PO-000243 created in ERP
EVT-0000244,2026-05-20 00:00:00,PURCHASE_ORDER,PO-000244,PO_CREATED,Purchase order PO-000244 created in ERP
EVT-0000245,2026-06-08 00:00:00,PURCHASE_ORDER,PO-000245,PO_CREATED,Purchase order PO-000245 created in ERP
EVT-0000246,2026-01-12 00:00:00,PURCHASE_ORDER,PO-000246,PO_CREATED,Purchase order PO-000246 created in ERP
EVT-0000247,2026-05-15 00:00:00,PURCHASE_ORDER,PO-000247,PO_CREATED,Purchase order PO-000247 created in ERP
EVT-0000248,2026-06-17 00:00:00,PURCHASE_ORDER,PO-000248,PO_CREATED,Purchase order PO-000248 created in ERP
EVT-0000249,2026-05-15 00:00:00,PURCHASE_ORDER,PO-000249,PO_CREATED,Purchase order PO-000249 created in ERP
EVT-0000250,2026-04-16 00:00:00,PURCHASE_ORDER,PO-000250,PO_CREATED,Purchase order PO-000250 created in ERP
EVT-0000251,2026-08-16 00:00:00,PURCHASE_ORDER,PO-000251,PO_CREATED,Purchase order PO-000251 created in ERP
EVT-0000252,2026-02-05 00:00:00,PURCHASE_ORDER,PO-000252,PO_CREATED,Purchase order PO-000252 created in ERP
EVT-0000253,2026-02-14 00:00:00,PURCHASE_ORDER,PO-000253,PO_CREATED,Purchase order PO-000253 created in ERP
EVT-0000254,2026-03-23 00:00:00,PURCHASE_ORDER,PO-000254,PO_CREATED,Purchase order PO-000254 created in ERP
EVT-0000255,2026-05-21 00:00:00,PURCHASE_ORDER,PO-000255,PO_CREATED,Purchase order PO-000255 created in ERP
EVT-0000256,2026-04-19 00:00:00,PURCHASE_ORDER,PO-000256,PO_CREATED,Purchase order PO-000256 created in ERP
EVT-0000257,2026-03-04 00:00:00,PURCHASE_ORDER,PO-000257,PO_CREATED,Purchase order PO-000257 created in ERP
EVT-0000258,2026-06-09 00:00:00,PURCHASE_ORDER,PO-000258,PO_CREATED,Purchase order PO-000258 created in ERP
EVT-0000259,2026-07-22 00:00:00,PURCHASE_ORDER,PO-000259,PO_CREATED,Purchase order PO-000259 created in ERP
EVT-0000260,2026-04-03 00:00:00,PURCHASE_ORDER,PO-000260,PO_CREATED,Purchase order PO-000260 created in ERP
EVT-0000261,2026-01-11 00:00:00,PURCHASE_ORDER,PO-000261,PO_CREATED,Purchase order PO-000261 created in ERP
EVT-0000262,2026-08-16 00:00:00,PURCHASE_ORDER,PO-000262,PO_CREATED,Purchase order PO-000262 created in ERP
EVT-0000263,2026-03-21 00:00:00,PURCHASE_ORDER,PO-000263,PO_CREATED,Purchase order PO-000263 created in ERP
EVT-0000264,2026-02-17 00:00:00,PURCHASE_ORDER,PO-000264,PO_CREATED,Purchase order PO-000264 created in ERP
EVT-0000265,2026-02-08 00:00:00,PURCHASE_ORDER,PO-000265,PO_CREATED,Purchase order PO-000265 created in ERP
EVT-0000266,2026-04-02 00:00:00,PURCHASE_ORDER,PO-000266,PO_CREATED,Purchase order PO-000266 created in ERP
EVT-0000267,2026-04-15 00:00:00,PURCHASE_ORDER,PO-000267,PO_CREATED,Purchase order PO-000267 created in ERP
EVT-0000268,2026-07-04 00:00:00,PURCHASE_ORDER,PO-000268,PO_CREATED,Purchase order PO-000268 created in ERP
EVT-0000269,2026-07-08 00:00:00,PURCHASE_ORDER,PO-000269,PO_CREATED,Purchase order PO-000269 created in ERP
EVT-0000270,2026-04-29 00:00:00,PURCHASE_ORDER,PO-000270,PO_CREATED,Purchase order PO-000270 created in ERP
EVT-0000271,2026-02-16 00:00:00,PURCHASE_ORDER,PO-000271,PO_CREATED,Purchase order PO-000271 created in ERP
EVT-0000272,2026-04-07 00:00:00,PURCHASE_ORDER,PO-000272,PO_CREATED,Purchase order PO-000272 created in ERP
EVT-0000273,2026-01-31 00:00:00,PURCHASE_ORDER,PO-000273,PO_CREATED,Purchase order PO-000273 created in ERP
EVT-0000274,2026-05-20 00:00:00,PURCHASE_ORDER,PO-000274,PO_CREATED,Purchase order PO-000274 created in ERP
EVT-0000275,2026-01-13 00:00:00,PURCHASE_ORDER,PO-000275,PO_CREATED,Purchase order PO-000275 created in ERP
EVT-0000276,2026-04-27 00:00:00,PURCHASE_ORDER,PO-000276,PO_CREATED,Purchase order PO-000276 created in ERP
EVT-0000277,2026-07-14 00:00:00,PURCHASE_ORDER,PO-000277,PO_CREATED,Purchase order PO-000277 created in ERP
EVT-0000278,2026-07-05 00:00:00,PURCHASE_ORDER,PO-000278,PO_CREATED,Purchase order PO-000278 created in ERP
EVT-0000279,2026-06-10 00:00:00,PURCHASE_ORDER,PO-000279,PO_CREATED,Purchase order PO-000279 created in ERP
EVT-0000280,2026-07-05 00:00:00,PURCHASE_ORDER,PO-000280,PO_CREATED,Purchase order PO-000280 created in ERP
EVT-0000281,2026-08-17 00:00:00,PURCHASE_ORDER,PO-000281,PO_CREATED,Purchase order PO-000281 created in ERP
EVT-0000282,2026-05-27 00:00:00,PURCHASE_ORDER,PO-000282,PO_CREATED,Purchase order PO-000282 created in ERP
EVT-0000283,2026-08-13 00:00:00,PURCHASE_ORDER,PO-000283,PO_CREATED,Purchase order PO-000283 created in ERP
EVT-0000284,2026-07-07 00:00:00,PURCHASE_ORDER,PO-000284,PO_CREATED,Purchase order PO-000284 created in ERP
EVT-0000285,2026-03-27 00:00:00,PURCHASE_ORDER,PO-000285,PO_CREATED,Purchase order PO-000285 created in ERP
EVT-0000286,2026-03-24 00:00:00,PURCHASE_ORDER,PO-000286,PO_CREATED,Purchase order PO-000286 created in ERP
EVT-0000287,2026-03-11 00:00:00,PURCHASE_ORDER,PO-000287,PO_CREATED,Purchase order PO-000287 created in ERP
EVT-0000288,2026-01-28 00:00:00,PURCHASE_ORDER,PO-000288,PO_CREATED,Purchase order PO-000288 created in ERP
EVT-0000289,2026-05-01 00:00:00,PURCHASE_ORDER,PO-000289,PO_CREATED,Purchase order PO-000289 created in ERP
EVT-0000290,2026-05-02 00:00:00,PURCHASE_ORDER,PO-000290,PO_CREATED,Purchase order PO-000290 created in ERP
EVT-0000291,2026-05-04 00:00:00,PURCHASE_ORDER,PO-000291,PO_CREATED,Purchase order PO-000291 created in ERP
EVT-0000292,2026-01-30 00:00:00,PURCHASE_ORDER,PO-000292,PO_CREATED,Purchase order PO-000292 created in ERP
EVT-0000293,2026-07-29 00:00:00,PURCHASE_ORDER,PO-000293,PO_CREATED,Purchase order PO-000293 created in ERP
EVT-0000294,2026-08-24 00:00:00,PURCHASE_ORDER,PO-000294,PO_CREATED,Purchase order PO-000294 created in ERP
EVT-0000295,2026-06-29 00:00:00,PURCHASE_ORDER,PO-000295,PO_CREATED,Purchase order PO-000295 created in ERP
EVT-0000296,2026-02-06 00:00:00,PURCHASE_ORDER,PO-000296,PO_CREATED,Purchase order PO-000296 created in ERP
EVT-0000297,2026-07-02 00:00:00,PURCHASE_ORDER,PO-000297,PO_CREATED,Purchase order PO-000297 created in ERP
EVT-0000298,2026-03-04 00:00:00,PURCHASE_ORDER,PO-000298,PO_CREATED,Purchase order PO-000298 created in ERP
EVT-0000299,2026-06-27 00:00:00,PURCHASE_ORDER,PO-000299,PO_CREATED,Purchase order PO-000299 created in ERP
EVT-0000300,2026-06-07 00:00:00,PURCHASE_ORDER,PO-000300,PO_CREATED,Purchase order PO-000300 created in ERP
EVT-0000301,2026-04-05 00:00:00,PURCHASE_ORDER,PO-000301,PO_CREATED,Purchase order PO-000301 created in ERP
EVT-0000302,2026-07-17 00:00:00,PURCHASE_ORDER,PO-000302,PO_CREATED,Purchase order PO-000302 created in ERP
EVT-0000303,2026-05-02 00:00:00,PURCHASE_ORDER,PO-000303,PO_CREATED,Purchase order PO-000303 created in ERP
EVT-0000304,2026-03-10 00:00:00,PURCHASE_ORDER,PO-000304,PO_CREATED,Purchase order PO-000304 created in ERP
EVT-0000305,2026-03-06 00:00:00,PURCHASE_ORDER,PO-000305,PO_CREATED,Purchase order PO-000305 created in ERP
EVT-0000306,2026-01-23 00:00:00,PURCHASE_ORDER,PO-000306,PO_CREATED,Purchase order PO-000306 created in ERP
EVT-0000307,2026-03-27 00:00:00,PURCHASE_ORDER,PO-000307,PO_CREATED,Purchase order PO-000307 created in ERP
EVT-0000308,2026-08-22 00:00:00,PURCHASE_ORDER,PO-000308,PO_CREATED,Purchase order PO-000308 created in ERP
EVT-0000309,2026-01-05 00:00:00,PURCHASE_ORDER,PO-000309,PO_CREATED,Purchase order PO-000309 created in ERP
EVT-0000310,2026-05-28 00:00:00,PURCHASE_ORDER,PO-000310,PO_CREATED,Purchase order PO-000310 created in ERP
EVT-0000311,2026-01-21 00:00:00,PURCHASE_ORDER,PO-000311,PO_CREATED,Purchase order PO-000311 created in ERP
EVT-0000312,2026-08-15 00:00:00,PURCHASE_ORDER,PO-000312,PO_CREATED,Purchase order PO-000312 created in ERP
EVT-0000313,2026-05-08 00:00:00,PURCHASE_ORDER,PO-000313,PO_CREATED,Purchase order PO-000313 created in ERP
EVT-0000314,2026-02-24 00:00:00,PURCHASE_ORDER,PO-000314,PO_CREATED,Purchase order PO-000314 created in ERP
EVT-0000315,2026-01-04 00:00:00,PURCHASE_ORDER,PO-000315,PO_CREATED,Purchase order PO-000315 created in ERP
EVT-0000316,2026-03-25 00:00:00,PURCHASE_ORDER,PO-000316,PO_CREATED,Purchase order PO-000316 created in ERP
EVT-0000317,2026-02-04 00:00:00,PURCHASE_ORDER,PO-000317,PO_CREATED,Purchase order PO-000317 created in ERP
EVT-0000318,2026-06-27 00:00:00,PURCHASE_ORDER,PO-000318,PO_CREATED,Purchase order PO-000318 created in ERP
EVT-0000319,2026-02-19 00:00:00,PURCHASE_ORDER,PO-000319,PO_CREATED,Purchase order PO-000319 created in ERP
EVT-0000320,2026-01-14 00:00:00,PURCHASE_ORDER,PO-000320,PO_CREATED,Purchase order PO-000320 created in ERP
EVT-0000321,2026-05-05 00:00:00,PURCHASE_ORDER,PO-000321,PO_CREATED,Purchase order PO-000321 created in ERP
EVT-0000322,2026-08-11 00:00:00,PURCHASE_ORDER,PO-000322,PO_CREATED,Purchase order PO-000322 created in ERP
EVT-0000323,2026-02-15 00:00:00,PURCHASE_ORDER,PO-000323,PO_CREATED,Purchase order PO-000323 created in ERP
EVT-0000324,2026-05-28 00:00:00,PURCHASE_ORDER,PO-000324,PO_CREATED,Purchase order PO-000324 created in ERP
EVT-0000325,2026-03-13 00:00:00,PURCHASE_ORDER,PO-000325,PO_CREATED,Purchase order PO-000325 created in ERP
EVT-0000326,2026-05-01 00:00:00,PURCHASE_ORDER,PO-000326,PO_CREATED,Purchase order PO-000326 created in ERP
EVT-0000327,2026-03-03 00:00:00,PURCHASE_ORDER,PO-000327,PO_CREATED,Purchase order PO-000327 created in ERP
EVT-0000328,2026-06-10 00:00:00,PURCHASE_ORDER,PO-000328,PO_CREATED,Purchase order PO-000328 created in ERP
EVT-0000329,2026-06-28 00:00:00,PURCHASE_ORDER,PO-000329,PO_CREATED,Purchase order PO-000329 created in ERP
EVT-0000330,2026-01-29 00:00:00,PURCHASE_ORDER,PO-000330,PO_CREATED,Purchase order PO-000330 created in ERP
EVT-0000331,2026-05-24 00:00:00,PURCHASE_ORDER,PO-000331,PO_CREATED,Purchase order PO-000331 created in ERP
EVT-0000332,2026-05-09 00:00:00,PURCHASE_ORDER,PO-000332,PO_CREATED,Purchase order PO-000332 created in ERP
EVT-0000333,2026-05-01 00:00:00,PURCHASE_ORDER,PO-000333,PO_CREATED,Purchase order PO-000333 created in ERP
EVT-0000334,2026-03-17 00:00:00,PURCHASE_ORDER,PO-000334,PO_CREATED,Purchase order PO-000334 created in ERP
EVT-0000335,2026-04-28 00:00:00,PURCHASE_ORDER,PO-000335,PO_CREATED,Purchase order PO-000335 created in ERP
EVT-0000336,2026-02-14 00:00:00,PURCHASE_ORDER,PO-000336,PO_CREATED,Purchase order PO-000336 created in ERP
EVT-0000337,2026-06-20 00:00:00,PURCHASE_ORDER,PO-000337,PO_CREATED,Purchase order PO-000337 created in ERP
EVT-0000338,2026-04-28 00:00:00,PURCHASE_ORDER,PO-000338,PO_CREATED,Purchase order PO-000338 created in ERP
EVT-0000339,2026-07-24 00:00:00,PURCHASE_ORDER,PO-000339,PO_CREATED,Purchase order PO-000339 created in ERP
EVT-0000340,2026-05-30 00:00:00,PURCHASE_ORDER,PO-000340,PO_CREATED,Purchase order PO-000340 created in ERP
EVT-0000341,2026-08-21 00:00:00,PURCHASE_ORDER,PO-000341,PO_CREATED,Purchase order PO-000341 created in ERP
EVT-0000342,2026-02-25 00:00:00,PURCHASE_ORDER,PO-000342,PO_CREATED,Purchase order PO-000342 created in ERP
EVT-0000343,2026-06-13 00:00:00,PURCHASE_ORDER,PO-000343,PO_CREATED,Purchase order PO-000343 created in ERP
EVT-0000344,2026-08-02 00:00:00,PURCHASE_ORDER,PO-000344,PO_CREATED,Purchase order PO-000344 created in ERP
EVT-0000345,2026-05-29 00:00:00,PURCHASE_ORDER,PO-000345,PO_CREATED,Purchase order PO-000345 created in ERP
EVT-0000346,2026-01-14 00:00:00,PURCHASE_ORDER,PO-000346,PO_CREATED,Purchase order PO-000346 created in ERP
EVT-0000347,2026-01-25 00:00:00,PURCHASE_ORDER,PO-000347,PO_CREATED,Purchase order PO-000347 created in ERP
EVT-0000348,2026-05-09 00:00:00,PURCHASE_ORDER,PO-000348,PO_CREATED,Purchase order PO-000348 created in ERP
EVT-0000349,2026-05-03 00:00:00,PURCHASE_ORDER,PO-000349,PO_CREATED,Purchase order PO-000349 created in ERP
EVT-0000350,2026-03-20 00:00:00,PURCHASE_ORDER,PO-000350,PO_CREATED,Purchase order PO-000350 created in ERP
EVT-0000351,2026-01-11 00:00:00,PURCHASE_ORDER,PO-000351,PO_CREATED,Purchase order PO-000351 created in ERP
EVT-0000352,2026-07-13 00:00:00,PURCHASE_ORDER,PO-000352,PO_CREATED,Purchase order PO-000352 created in ERP
EVT-0000353,2026-04-01 00:00:00,PURCHASE_ORDER,PO-000353,PO_CREATED,Purchase order PO-000353 created in ERP
EVT-0000354,2026-07-05 00:00:00,PURCHASE_ORDER,PO-000354,PO_CREATED,Purchase order PO-000354 created in ERP
EVT-0000355,2026-06-30 00:00:00,PURCHASE_ORDER,PO-000355,PO_CREATED,Purchase order PO-000355 created in ERP
EVT-0000356,2026-06-25 00:00:00,PURCHASE_ORDER,PO-000356,PO_CREATED,Purchase order PO-000356 created in ERP
EVT-0000357,2026-06-22 00:00:00,PURCHASE_ORDER,PO-000357,PO_CREATED,Purchase order PO-000357 created in ERP
EVT-0000358,2026-01-17 00:00:00,PURCHASE_ORDER,PO-000358,PO_CREATED,Purchase order PO-000358 created in ERP
EVT-0000359,2026-05-11 00:00:00,PURCHASE_ORDER,PO-000359,PO_CREATED,Purchase order PO-000359 created in ERP
EVT-0000360,2026-01-08 00:00:00,PURCHASE_ORDER,PO-000360,PO_CREATED,Purchase order PO-000360 created in ERP
EVT-0000361,2026-02-09 00:00:00,PURCHASE_ORDER,PO-000361,PO_CREATED,Purchase order PO-000361 created in ERP
EVT-0000362,2026-05-06 00:00:00,PURCHASE_ORDER,PO-000362,PO_CREATED,Purchase order PO-000362 created in ERP
EVT-0000363,2026-04-24 00:00:00,PURCHASE_ORDER,PO-000363,PO_CREATED,Purchase order PO-000363 created in ERP
EVT-0000364,2026-06-18 00:00:00,PURCHASE_ORDER,PO-000364,PO_CREATED,Purchase order PO-000364 created in ERP
EVT-0000365,2026-07-15 00:00:00,PURCHASE_ORDER,PO-000365,PO_CREATED,Purchase order PO-000365 created in ERP
EVT-0000366,2026-01-10 00:00:00,PURCHASE_ORDER,PO-000366,PO_CREATED,Purchase order PO-000366 created in ERP
EVT-0000367,2026-04-04 00:00:00,PURCHASE_ORDER,PO-000367,PO_CREATED,Purchase order PO-000367 created in ERP
EVT-0000368,2026-02-23 00:00:00,PURCHASE_ORDER,PO-000368,PO_CREATED,Purchase order PO-000368 created in ERP
EVT-0000369,2026-05-28 00:00:00,PURCHASE_ORDER,PO-000369,PO_CREATED,Purchase order PO-000369 created in ERP
EVT-0000370,2026-06-12 00:00:00,PURCHASE_ORDER,PO-000370,PO_CREATED,Purchase order PO-000370 created in ERP
EVT-0000371,2026-04-19 00:00:00,PURCHASE_ORDER,PO-000371,PO_CREATED,Purchase order PO-000371 created in ERP
EVT-0000372,2026-01-15 00:00:00,PURCHASE_ORDER,PO-000372,PO_CREATED,Purchase order PO-000372 created in ERP
EVT-0000373,2026-05-14 00:00:00,PURCHASE_ORDER,PO-000373,PO_CREATED,Purchase order PO-000373 created in ERP
EVT-0000374,2026-06-29 00:00:00,PURCHASE_ORDER,PO-000374,PO_CREATED,Purchase order PO-000374 created in ERP
EVT-0000375,2026-08-08 00:00:00,PURCHASE_ORDER,PO-000375,PO_CREATED,Purchase order PO-000375 created in ERP
EVT-0000376,2026-07-31 00:00:00,PURCHASE_ORDER,PO-000376,PO_CREATED,Purchase order PO-000376 created in ERP
EVT-0000377,2026-04-27 00:00:00,PURCHASE_ORDER,PO-000377,PO_CREATED,Purchase order PO-000377 created in ERP
EVT-0000378,2026-03-05 00:00:00,PURCHASE_ORDER,PO-000378,PO_CREATED,Purchase order PO-000378 created in ERP
EVT-0000379,2026-08-21 00:00:00,PURCHASE_ORDER,PO-000379,PO_CREATED,Purchase order PO-000379 created in ERP
EVT-0000380,2026-01-04 00:00:00,PURCHASE_ORDER,PO-000380,PO_CREATED,Purchase order PO-000380 created in ERP
EVT-0000381,2026-01-08 00:00:00,PURCHASE_ORDER,PO-000381,PO_CREATED,Purchase order PO-000381 created in ERP
EVT-0000382,2026-06-27 00:00:00,PURCHASE_ORDER,PO-000382,PO_CREATED,Purchase order PO-000382 created in ERP
EVT-0000383,2026-05-29 00:00:00,PURCHASE_ORDER,PO-000383,PO_CREATED,Purchase order PO-000383 created in ERP
EVT-0000384,2026-05-13 00:00:00,PURCHASE_ORDER,PO-000384,PO_CREATED,Purchase order PO-000384 created in ERP
EVT-0000385,2026-04-22 00:00:00,PURCHASE_ORDER,PO-000385,PO_CREATED,Purchase order PO-000385 created in ERP
EVT-0000386,2026-08-05 00:00:00,PURCHASE_ORDER,PO-000386,PO_CREATED,Purchase order PO-000386 created in ERP
EVT-0000387,2026-07-11 00:00:00,PURCHASE_ORDER,PO-000387,PO_CREATED,Purchase order PO-000387 created in ERP
EVT-0000388,2026-01-07 00:00:00,PURCHASE_ORDER,PO-000388,PO_CREATED,Purchase order PO-000388 created in ERP
EVT-0000389,2026-07-25 00:00:00,PURCHASE_ORDER,PO-000389,PO_CREATED,Purchase order PO-000389 created in ERP
EVT-0000390,2026-07-17 00:00:00,PURCHASE_ORDER,PO-000390,PO_CREATED,Purchase order PO-000390 created in ERP
EVT-0000391,2026-01-31 00:00:00,PURCHASE_ORDER,PO-000391,PO_CREATED,Purchase order PO-000391 created in ERP
EVT-0000392,2026-07-27 00:00:00,PURCHASE_ORDER,PO-000392,PO_CREATED,Purchase order PO-000392 created in ERP
EVT-0000393,2026-08-04 00:00:00,PURCHASE_ORDER,PO-000393,PO_CREATED,Purchase order PO-000393 created in ERP
EVT-0000394,2026-07-16 00:00:00,PURCHASE_ORDER,PO-000394,PO_CREATED,Purchase order PO-000394 created in ERP
EVT-0000395,2026-04-22 00:00:00,PURCHASE_ORDER,PO-000395,PO_CREATED,Purchase order PO-000395 created in ERP
EVT-0000396,2026-06-28 00:00:00,PURCHASE_ORDER,PO-000396,PO_CREATED,Purchase order PO-000396 created in ERP
EVT-0000397,2026-01-06 00:00:00,PURCHASE_ORDER,PO-000397,PO_CREATED,Purchase order PO-000397 created in ERP
EVT-0000398,2026-05-05 00:00:00,PURCHASE_ORDER,PO-000398,PO_CREATED,Purchase order PO-000398 created in ERP
EVT-0000399,2026-03-15 00:00:00,PURCHASE_ORDER,PO-000399,PO_CREATED,Purchase order PO-000399 created in ERP
EVT-0000400,2026-07-24 00:00:00,PURCHASE_ORDER,PO-000400,PO_CREATED,Purchase order PO-000400 created in ERP
EVT-0000401,2026-05-07 00:00:00,PURCHASE_ORDER,PO-000401,PO_CREATED,Purchase order PO-000401 created in ERP
EVT-0000402,2026-07-26 00:00:00,PURCHASE_ORDER,PO-000402,PO_CREATED,Purchase order PO-000402 created in ERP
EVT-0000403,2026-03-29 00:00:00,PURCHASE_ORDER,PO-000403,PO_CREATED,Purchase order PO-000403 created in ERP
EVT-0000404,2026-08-22 00:00:00,PURCHASE_ORDER,PO-000404,PO_CREATED,Purchase order PO-000404 created in ERP
EVT-0000405,2026-04-03 00:00:00,PURCHASE_ORDER,PO-000405,PO_CREATED,Purchase order PO-000405 created in ERP
EVT-0000406,2026-02-07 00:00:00,PURCHASE_ORDER,PO-000406,PO_CREATED,Purchase order PO-000406 created in ERP
EVT-0000407,2026-07-14 00:00:00,PURCHASE_ORDER,PO-000407,PO_CREATED,Purchase order PO-000407 created in ERP
EVT-0000408,2026-07-04 00:00:00,PURCHASE_ORDER,PO-000408,PO_CREATED,Purchase order PO-000408 created in ERP
EVT-0000409,2026-06-28 00:00:00,PURCHASE_ORDER,PO-000409,PO_CREATED,Purchase order PO-000409 created in ERP
EVT-0000410,2026-05-11 00:00:00,PURCHASE_ORDER,PO-000410,PO_CREATED,Purchase order PO-000410 created in ERP
EVT-0000411,2026-08-04 00:00:00,PURCHASE_ORDER,PO-000411,PO_CREATED,Purchase order PO-000411 created in ERP
EVT-0000412,2026-07-02 00:00:00,PURCHASE_ORDER,PO-000412,PO_CREATED,Purchase order PO-000412 created in ERP
EVT-0000413,2026-08-01 00:00:00,PURCHASE_ORDER,PO-000413,PO_CREATED,Purchase order PO-000413 created in ERP
EVT-0000414,2026-06-23 00:00:00,PURCHASE_ORDER,PO-000414,PO_CREATED,Purchase order PO-000414 created in ERP
EVT-0000415,2026-06-27 00:00:00,PURCHASE_ORDER,PO-000415,PO_CREATED,Purchase order PO-000415 created in ERP
EVT-0000416,2026-04-05 00:00:00,PURCHASE_ORDER,PO-000416,PO_CREATED,Purchase order PO-000416 created in ERP
EVT-0000417,2026-01-13 00:00:00,PURCHASE_ORDER,PO-000417,PO_CREATED,Purchase order PO-000417 created in ERP
