INVOICE_ID,PO_ID,SUPPLIER_ID,INVOICE_DATE,CURRENCY,TOTAL_AMOUNT,STATUS
INV-000334,PO-000334,SUP-0081,2026-03-28,INR,62772.23,RECEIVED
INV-000335,PO-000335,SUP-0108,2026-05-09,USD,45960.31,RECEIVED
INV-000336,PO-000336,SUP-0037,2026-02-26,EUR,125980.09,RECEIVED
INV-000337,PO-000337,SUP-0027,2026-07-15,EUR,47883.09,RECEIVED
INV-000338,PO-000338,SUP-0099,2026-05-10,USD,139207.79,RECEIVED
INV-000339,PO-000339,SUP-0097,2026-08-24,GBP,85002.11,RECEIVED
INV-000340,PO-000340,SUP-0008,2026-06-19,EUR,79201.86,RECEIVED
INV-000341,PO-000341,SUP-0078,2026-09-18,EUR,100181.57,RECEIVED
INV-000342,PO-000342,SUP-0112,2026-03-28,EUR,109314.08,RECEIVED
INV-000343,PO-000343,SUP-0001,2026-07-12,EUR,137204.37,RECEIVED
INV-000344,PO-000344,SUP-0006,2026-09-05,GBP,87988.63,RECEIVED
INV-000345,PO-000345,SUP-0077,2026-06-28,EUR,72332.64,RECEIVED
INV-000346,PO-000346,SUP-0046,2026-02-12,USD,41264.22,RECEIVED
INV-000347,PO-000347,SUP-0035,2026-02-19,EUR,80395.84,RECEIVED
INV-000348,PO-000348,SUP-0028,2026-05-24,INR,33556.47,RECEIVED
INV-000349,PO-000349,SUP-0119,2026-05-29,INR,52557.38,RECEIVED
INV-000350,PO-000350,SUP-0089,2026-03-31,INR,19238.96,RECEIVED
INV-000351,PO-000351,SUP-0097,2026-01-16,GBP,29854.47,RECEIVED
INV-000352,PO-000352,SUP-0039,2026-07-23,GBP,14927.29,RECEIVED
INV-000353,PO-000353,SUP-0075,2026-05-06,GBP,24503.32,RECEIVED
INV-000354,PO-000354,SUP-0116,2026-07-21,EUR,15253.51,RECEIVED
INV-000355,PO-000355,SUP-0064,2026-07-05,EUR,43596.55,RECEIVED
INV-000356,PO-000356,SUP-0059,2026-07-26,INR,146438.77,RECEIVED
INV-000357,PO-000357,SUP-0087,2026-07-23,INR,16223.2,RECEIVED
INV-000358,PO-000358,SUP-0014,2026-02-01,INR,54874.64,RECEIVED
INV-000359,PO-000359,SUP-0052,2026-06-12,EUR,42194.15,RECEIVED
INV-000360,PO-000360,SUP-0081,2026-01-14,INR,15390.71,RECEIVED
INV-000361,PO-000361,SUP-0087,2026-02-18,INR,45761.52,RECEIVED
INV-000362,PO-000362,SUP-0085,2026-05-30,GBP,75966.82,RECEIVED
INV-000363,PO-000363,SUP-0041,2026-04-29,USD,69218.61,RECEIVED
INV-000364,PO-000364,SUP-0073,2026-07-21,GBP,83290.69,RECEIVED
INV-000365,PO-000365,SUP-0104,2026-08-08,GBP,133755.76,RECEIVED
INV-000366,PO-000366,SUP-0069,2026-02-09,EUR,69405.95,RECEIVED
INV-000367,PO-000367,SUP-0022,2026-04-19,GBP,145429.45,RECEIVED
INV-000368,PO-000368,SUP-0061,2026-03-02,EUR,52423.81,RECEIVED
INV-000369,PO-000369,SUP-0081,2026-06-29,INR,75130.94,RECEIVED
INV-000370,PO-000370,SUP-0041,2026-07-11,USD,30931.93,RECEIVED
INV-000371,PO-000371,SUP-0063,2026-04-24,INR,97214.85,RECEIVED
INV-000372,PO-000372,SUP-0101,2026-01-23,EUR,129007.81,RECEIVED
INV-000373,PO-000373,SUP-0120,2026-06-02,USD,99800.46,RECEIVED
INV-000374,PO-000374,SUP-0063,2026-07-22,INR,142332.28,RECEIVED
INV-000375,PO-000375,SUP-0069,2026-08-11,EUR,66639.22,RECEIVED
INV-000376,PO-000376,SUP-0113,2026-08-19,INR,24471.33,RECEIVED
INV-000377,PO-000377,SUP-0095,2026-05-03,INR,104433.91,RECEIVED
INV-000378,PO-000378,SUP-0015,2026-03-16,EUR,77696.7,RECEIVED
INV-000379,PO-000379,SUP-0003,2026-09-22,EUR,13802.0,RECEIVED
INV-000380,PO-000380,SUP-0022,2026-02-03,GBP,107928.22,RECEIVED
INV-000381,PO-000381,SUP-0053,2026-01-27,EUR,43883.85,RECEIVED
INV-000382,PO-000382,SUP-0018,2026-07-13,USD,59934.43,RECEIVED
INV-000383,PO-000383,SUP-0017,2026-06-11,INR,27316.15,RECEIVED
INV-000384,PO-000384,SUP-0107,2026-05-26,EUR,47295.04,RECEIVED
INV-000385,PO-000385,SUP-0091,2026-05-26,USD,17845.6,RECEIVED
INV-000386,PO-000386,SUP-0064,2026-08-17,EUR,108104.71,RECEIVED
INV-000387,PO-000387,SUP-0107,2026-07-31,EUR,76556.3,RECEIVED
INV-000388,PO-000388,SUP-0114,2026-01-17,EUR,43000.05,RECEIVED
INV-000389,PO-000389,SUP-0111,2026-08-17,GBP,96724.78,RECEIVED
INV-000390,PO-000390,SUP-0023,2026-07-25,EUR,129894.57,RECEIVED
INV-000391,PO-000391,SUP-0083,2026-03-02,INR,45132.73,RECEIVED
INV-000392,PO-000392,SUP-0012,2026-08-10,USD,55551.29,RECEIVED
INV-000393,PO-000393,SUP-0088,2026-09-03,EUR,37673.7,RECEIVED
INV-000394,PO-000394,SUP-0033,2026-07-26,USD,75764.96,RECEIVED
INV-000395,PO-000395,SUP-0034,2026-04-25,GBP,80389.21,RECEIVED
INV-000396,PO-000396,SUP-0105,2026-07-02,GBP,145592.79,RECEIVED
INV-000397,PO-000397,SUP-0061,2026-01-18,EUR,17910.59,RECEIVED
INV-000398,PO-000398,SUP-0038,2026-06-09,INR,60252.22,RECEIVED
INV-000399,PO-000399,SUP-0003,2026-04-17,EUR,109068.27,RECEIVED
INV-000400,PO-000400,SUP-0102,2026-08-06,GBP,145655.78,RECEIVED
INV-000401,PO-000401,SUP-0102,2026-05-23,GBP,45895.96,RECEIVED
INV-000402,PO-000402,SUP-0023,2026-08-25,EUR,10018.01,RECEIVED
INV-000403,PO-000403,SUP-0063,2026-04-03,INR,117840.43,RECEIVED
INV-000404,PO-000404,SUP-0112,2026-09-12,EUR,54564.95,RECEIVED
INV-000405,PO-000405,SUP-0092,2026-04-21,INR,94601.34,RECEIVED
INV-000406,PO-000406,SUP-0004,2026-02-14,EUR,115637.7,RECEIVED
INV-000407,PO-000407,SUP-0008,2026-07-26,EUR,6045.51,RECEIVED
INV-000408,PO-000408,SUP-0112,2026-07-29,EUR,111533.28,RECEIVED
INV-000409,PO-000409,SUP-0114,2026-07-26,EUR,52114.97,RECEIVED
INV-000410,PO-000410,SUP-0028,2026-06-04,INR,82991.98,RECEIVED
INV-000411,PO-000411,SUP-0094,2026-09-08,USD,56260.34,RECEIVED
INV-000412,PO-000412,SUP-0086,2026-07-20,GBP,56961.03,RECEIVED
INV-000413,PO-000413,SUP-0019,2026-08-09,EUR,62101.92,RECEIVED
INV-000414,PO-000414,SUP-0010,2026-07-21,INR,79175.21,RECEIVED
INV-000415,PO-000415,SUP-0111,2026-07-30,GBP,32290.06,RECEIVED
INV-000416,PO-000416,SUP-0015,2026-04-10,EUR,85978.83,RECEIVED
INV-000417,PO-000417,SUP-0101,2026-02-04,EUR,140554.69,RECEIVED
INV-000418,PO-000418,SUP-0101,2026-05-13,EUR,125251.77,RECEIVED
INV-000419,PO-000419,SUP-0053,2026-03-25,EUR,135086.54,RECEIVED
INV-000420,PO-000420,SUP-0111,2026-07-23,GBP,4208.21,RECEIVED
INV-000421,PO-000421,SUP-0074,2026-06-28,EUR,78502.19,RECEIVED
INV-000422,PO-000422,SUP-0032,2026-02-14,EUR,121134.69,RECEIVED
INV-000423,PO-000423,SUP-0033,2026-03-10,USD,46365.74,RECEIVED
INV-000424,PO-000424,SUP-0053,2026-03-18,EUR,56639.22,RECEIVED
INV-000425,PO-000425,SUP-0064,2026-02-22,EUR,40758.49,RECEIVED
INV-000426,PO-000426,SUP-0027,2026-04-19,EUR,81295.74,RECEIVED
INV-000427,PO-000427,SUP-0001,2026-09-16,EUR,138310.7,RECEIVED
INV-000428,PO-000428,SUP-0090,2026-08-21,USD,21377.72,RECEIVED
INV-000429,PO-000429,SUP-0001,2026-07-26,EUR,26443.64,RECEIVED
INV-000430,PO-000430,SUP-0002,2026-07-30,USD,3457.36,RECEIVED
INV-000431,PO-000431,SUP-0015,2026-06-08,EUR,75298.68,RECEIVED
INV-000432,PO-000432,SUP-0113,2026-02-23,INR,127226.24,RECEIVED
INV-000433,PO-000433,SUP-0098,2026-08-21,USD,108322.43,RECEIVED
INV-000434,PO-000434,SUP-0022,2026-03-30,GBP,9895.2,RECEIVED
INV-000435,PO-000435,SUP-0108,2026-03-23,USD,16622.18,RECEIVED
INV-000436,PO-000436,SUP-0049,2026-08-23,INR,127229.98,RECEIVED
INV-000437,PO-000437,SUP-0072,2026-04-14,EUR,127564.43,RECEIVED
INV-000438,PO-000438,SUP-0002,2026-05-09,USD,69899.26,RECEIVED
INV-000439,PO-000439,SUP-0076,2026-02-04,USD,15852.1,RECEIVED
INV-000440,PO-000440,SUP-0018,2026-02-15,USD,19588.27,RECEIVED
INV-000441,PO-000441,SUP-0105,2026-05-04,GBP,51900.51,RECEIVED
INV-000442,PO-000442,SUP-0079,2026-04-27,INR,49628.55,RECEIVED
INV-000443,PO-000443,SUP-0004,2026-02-21,GBP,43941.14,RECEIVED
INV-000444,PO-000444,SUP-0023,2026-09-02,EUR,15627.94,RECEIVED
INV-000445,PO-000445,SUP-0089,2026-04-10,GBP,90132.6,RECEIVED
INV-000446,PO-000446,SUP-0042,2026-02-03,USD,94604.14,RECEIVED
INV-000447,PO-000447,SUP-0097,2026-05-22,GBP,78074.41,RECEIVED
INV-000448,PO-000448,SUP-0051,2026-04-16,GBP,64040.92,RECEIVED
INV-000449,PO-000449,SUP-0030,2026-05-24,GBP,77083.18,RECEIVED
INV-000450,PO-000450,SUP-0070,2026-08-07,INR,41825.53,RECEIVED
INV-000451,PO-000451,SUP-0026,2026-03-11,GBP,101428.55,RECEIVED
INV-000452,PO-000452,SUP-0061,2026-08-27,EUR,59927.04,RECEIVED
INV-000453,PO-000453,SUP-0109,2026-05-19,EUR,115634.59,RECEIVED
INV-000454,PO-000454,SUP-0064,2026-04-27,EUR,34210.85,RECEIVED
INV-000455,PO-000455,SUP-0043,2026-05-18,GBP,96030.99,RECEIVED
INV-000456,PO-000456,SUP-0106,2026-01-14,USD,28410.47,RECEIVED
INV-000457,PO-000457,SUP-0062,2026-04-26,GBP,143286.97,RECEIVED
INV-000458,PO-000458,SUP-0092,2026-03-24,INR,30654.56,RECEIVED
INV-000459,PO-000459,SUP-0054,2026-03-17,INR,135044.71,RECEIVED
INV-000460,PO-000460,SUP-0065,2026-05-04,GBP,67914.93,RECEIVED
INV-000461,PO-000461,SUP-0110,2026-05-01,USD,6147.31,RECEIVED
INV-000462,PO-000462,SUP-0009,2026-06-21,EUR,98724.88,RECEIVED
INV-000463,PO-000463,SUP-0069,2026-02-16,EUR,12099.0,RECEIVED
INV-000464,PO-000464,SUP-0057,2026-06-30,INR,1197.53,RECEIVED
INV-000465,PO-000465,SUP-0106,2026-07-11,USD,100507.94,RECEIVED
INV-000466,PO-000466,SUP-0066,2026-08-12,GBP,49407.65,RECEIVED
INV-000467,PO-000467,SUP-0002,2026-07-14,USD,47777.91,RECEIVED
INV-000468,PO-000468,SUP-0053,2026-07-25,EUR,90030.93,RECEIVED
INV-000469,PO-000469,SUP-0109,2026-02-18,EUR,50598.23,RECEIVED
INV-000470,PO-000470,SUP-0049,2026-07-15,INR,6167.05,RECEIVED
INV-000471,PO-000471,SUP-0007,2026-08-11,GBP,103258.8,RECEIVED
INV-000472,PO-000472,SUP-0055,2026-04-05,USD,25041.74,RECEIVED
INV-000473,PO-000473,SUP-0011,2026-05-15,USD,56968.76,RECEIVED
INV-000474,PO-000474,SUP-0037,2026-05-31,INR,91100.79,RECEIVED
INV-000475,PO-000475,SUP-0050,2026-03-27,USD,96336.78,RECEIVED
INV-000476,PO-000476,SUP-0032,2026-02-04,EUR,138259.55,RECEIVED
INV-000477,PO-000477,SUP-0088,2026-03-20,EUR,37488.51,RECEIVED
INV-000478,PO-000478,SUP-0116,2026-06-12,EUR,136537.4,RECEIVED
INV-000479,PO-000479,SUP-0097,2026-02-22,GBP,95608.95,RECEIVED
INV-000480,PO-000480,SUP-0009,2026-06-05,EUR,62817.93,RECEIVED
INV-000481,PO-000481,SUP-0081,2026-08-19,INR,95646.83,RECEIVED
INV-000482,PO-000482,SUP-0097,2026-06-25,GBP,87575.59,RECEIVED
INV-000483,PO-000483,SUP-0098,2026-09-20,USD,73145.96,RECEIVED
INV-000484,PO-000484,SUP-0112,2026-07-17,EUR,112840.24,RECEIVED
INV-000485,PO-000485,SUP-0063,2026-07-17,INR,92082.56,RECEIVED
INV-000486,PO-000486,SUP-0039,2026-02-23,GBP,134513.08,RECEIVED
INV-000487,PO-000487,SUP-0119,2026-02-17,INR,119433.3,RECEIVED
INV-000488,PO-000488,SUP-0015,2026-02-16,EUR,17151.69,RECEIVED
INV-000489,PO-000489,SUP-0069,2026-09-04,EUR,58527.76,RECEIVED
INV-000490,PO-000490,SUP-0108,2026-05-20,USD,102157.15,RECEIVED
INV-000491,PO-000491,SUP-0008,2026-02-25,EUR,124268.76,RECEIVED
INV-000492,PO-000492,SUP-0044,2026-07-18,USD,71276.53,RECEIVED
INV-000493,PO-000493,SUP-0090,2026-04-01,USD,134634.1,RECEIVED
INV-000494,PO-000494,SUP-0119,2026-02-27,INR,53659.79,RECEIVED
INV-000495,PO-000495,SUP-0032,2026-03-06,USD,36507.89,RECEIVED
INV-000496,PO-000496,SUP-0016,2026-07-19,EUR,100484.44,RECEIVED
INV-000497,PO-000497,SUP-0039,2026-02-09,GBP,49121.73,RECEIVED
INV-000498,PO-000498,SUP-0103,2026-02-17,GBP,6351.9,RECEIVED
INV-000499,PO-000499,SUP-0055,2026-03-26,USD,45439.7,RECEIVED
INV-000500,PO-000500,SUP-0076,2026-04-12,USD,19709.57,RECEIVED
INV-000501,PO-000501,SUP-0052,2026-02-21,EUR,141738.7,RECEIVED
INV-000502,PO-000502,SUP-0078,2026-05-11,EUR,123324.39,RECEIVED
INV-000503,PO-000503,SUP-0036,2026-02-12,INR,56884.82,RECEIVED
INV-000504,PO-000504,SUP-0024,2026-08-23,GBP,111323.92,RECEIVED
INV-000505,PO-000505,SUP-0046,2026-06-08,USD,43379.54,RECEIVED
INV-000506,PO-000506,SUP-0012,2026-06-18,USD,9083.02,RECEIVED
INV-000507,PO-000507,SUP-0032,2026-06-18,USD,67573.48,RECEIVED
INV-000508,PO-000508,SUP-0022,2026-02-16,GBP,51024.81,RECEIVED
INV-000509,PO-000509,SUP-0028,2026-08-05,INR,94860.88,RECEIVED
INV-000510,PO-000510,SUP-0043,2026-04-26,USD,16521.03,RECEIVED
INV-000511,PO-000511,SUP-0116,2026-05-20,EUR,19014.48,RECEIVED
INV-000512,PO-000512,SUP-0048,2026-04-18,USD,64537.05,RECEIVED
INV-000513,PO-000513,SUP-0051,2026-07-15,GBP,50016.42,RECEIVED
INV-000514,PO-000514,SUP-0103,2026-04-22,GBP,112787.94,RECEIVED
INV-000515,PO-000515,SUP-0011,2026-04-09,USD,92833.17,RECEIVED
INV-000516,PO-000516,SUP-0090,2026-03-02,USD,148886.47,RECEIVED
INV-000517,PO-000517,SUP-0026,2026-09-08,GBP,8117.83,RECEIVED
INV-000518,PO-000518,SUP-0045,2026-03-11,EUR,48316.21,RECEIVED
INV-000519,PO-000519,SUP-0013,2026-03-23,INR,38213.33,RECEIVED
INV-000520,PO-000520,SUP-0027,2026-02-03,EUR,133135.47,RECEIVED
INV-000521,PO-000521,SUP-0119,2026-02-13,INR,141301.79,RECEIVED
INV-000522,PO-000522,SUP-0117,2026-02-22,INR,72681.68,RECEIVED
INV-000523,PO-000523,SUP-0073,2026-08-07,GBP,145884.86,RECEIVED
INV-000524,PO-000524,SUP-0091,2026-04-09,USD,127945.02,RECEIVED
INV-000525,PO-000525,SUP-0106,2026-06-11,USD,17869.63,RECEIVED
INV-000526,PO-000526,SUP-0003,2026-07-31,EUR,111992.58,RECEIVED
INV-000527,PO-000527,SUP-0048,2026-09-22,USD,72111.53,RECEIVED
INV-000528,PO-000528,SUP-0021,2026-08-13,GBP,59432.5,RECEIVED
INV-000529,PO-000529,SUP-0117,2026-02-06,INR,108783.88,RECEIVED
INV-000530,PO-000530,SUP-0015,2026-07-20,EUR,124662.31,RECEIVED
INV-000531,PO-000531,SUP-0110,2026-03-24,USD,21314.9,RECEIVED
INV-000532,PO-000532,SUP-0106,2026-02-05,USD,81923.99,RECEIVED
INV-000533,PO-000533,SUP-0010,2026-02-08,INR,54393.78,RECEIVED
INV-000534,PO-000534,SUP-0043,2026-02-28,GBP,102075.28,RECEIVED
INV-000535,PO-000535,SUP-0050,2026-08-06,USD,119629.19,RECEIVED
INV-000536,PO-000536,SUP-0042,2026-03-13,USD,115246.54,RECEIVED
INV-000537,PO-000537,SUP-0069,2026-06-03,EUR,80663.78,RECEIVED
INV-000538,PO-000538,SUP-0038,2026-03-07,INR,125370.22,RECEIVED
INV-000539,PO-000539,SUP-0090,2026-04-15,USD,8585.46,RECEIVED
INV-000540,PO-000540,SUP-0019,2026-04-02,EUR,12021.26,RECEIVED
INV-000541,PO-000541,SUP-0057,2026-03-21,INR,17134.37,RECEIVED
INV-000542,PO-000542,SUP-0051,2026-07-26,GBP,142262.17,RECEIVED
INV-000543,PO-000543,SUP-0024,2026-08-31,USD,104017.78,RECEIVED
INV-000544,PO-000544,SUP-0004,2026-03-23,GBP,24832.68,RECEIVED
INV-000545,PO-000545,SUP-0026,2026-03-08,GBP,40740.62,RECEIVED
INV-000546,PO-000546,SUP-0013,2026-02-03,INR,88282.74,RECEIVED
INV-000547,PO-000547,SUP-0038,2026-07-09,INR,128464.91,RECEIVED
INV-000548,PO-000548,SUP-0078,2026-03-15,EUR,85251.68,RECEIVED
INV-000549,PO-000549,SUP-0064,2026-05-18,EUR,47400.95,RECEIVED
INV-000550,PO-000550,SUP-0034,2026-04-07,GBP,114590.38,RECEIVED
INV-000551,PO-000551,SUP-0066,2026-05-05,GBP,12981.84,RECEIVED
INV-000552,PO-000552,SUP-0045,2026-06-01,EUR,96551.43,RECEIVED
INV-000553,PO-000553,SUP-0026,2026-04-19,GBP,10138.49,RECEIVED
INV-000554,PO-000554,SUP-0028,2026-08-03,INR,102708.88,RECEIVED
INV-000555,PO-000555,SUP-0012,2026-04-20,USD,144523.18,RECEIVED
INV-000556,PO-000556,SUP-0050,2026-06-08,USD,117569.32,RECEIVED
INV-000557,PO-000557,SUP-0002,2026-08-30,USD,69069.53,RECEIVED
INV-000558,PO-000558,SUP-0045,2026-02-21,EUR,145775.8,RECEIVED
INV-000559,PO-000559,SUP-0098,2026-03-03,USD,138989.15,RECEIVED
INV-000560,PO-000560,SUP-0096,2026-06-17,EUR,66893.45,RECEIVED
INV-000561,PO-000561,SUP-0001,2026-08-10,EUR,33978.52,RECEIVED
INV-000562,PO-000562,SUP-0041,2026-03-15,USD,143894.51,RECEIVED
INV-000563,PO-000563,SUP-0094,2026-04-27,USD,135673.62,RECEIVED
INV-000564,PO-000564,SUP-0080,2026-06-07,INR,57669.52,RECEIVED
INV-000565,PO-000565,SUP-0059,2026-02-16,GBP,21704.39,RECEIVED
INV-000566,PO-000566,SUP-0010,2026-07-09,INR,11908.75,RECEIVED
INV-000567,PO-000567,SUP-0119,2026-02-23,INR,91113.56,RECEIVED
INV-000568,PO-000568,SUP-0035,2026-05-12,EUR,30286.01,RECEIVED
INV-000569,PO-000569,SUP-0102,2026-03-18,GBP,119217.88,RECEIVED
INV-000570,PO-000570,SUP-0076,2026-04-11,USD,90780.37,RECEIVED
INV-000571,PO-000571,SUP-0092,2026-03-19,INR,70073.81,RECEIVED
INV-000572,PO-000572,SUP-0092,2026-06-25,INR,133953.27,RECEIVED
INV-000573,PO-000573,SUP-0037,2026-06-17,EUR,117604.19,RECEIVED
INV-000574,PO-000574,SUP-0072,2026-06-04,EUR,92041.94,RECEIVED
INV-000575,PO-000575,SUP-0029,2026-02-18,USD,29078.37,RECEIVED
INV-000576,PO-000576,SUP-0039,2026-04-05,GBP,49734.68,RECEIVED
INV-000577,PO-000577,SUP-0031,2026-07-09,GBP,73770.52,RECEIVED
INV-000578,PO-000578,SUP-0002,2026-05-15,USD,122867.46,RECEIVED
INV-000579,PO-000579,SUP-0066,2026-07-26,GBP,60330.63,RECEIVED
INV-000580,PO-000580,SUP-0004,2026-07-14,EUR,79867.37,RECEIVED
INV-000581,PO-000581,SUP-0013,2026-07-16,INR,57687.12,RECEIVED
INV-000582,PO-000582,SUP-0088,2026-06-25,EUR,37717.16,RECEIVED
INV-000583,PO-000583,SUP-0029,2026-04-28,USD,59236.37,RECEIVED
INV-000584,PO-000584,SUP-0062,2026-08-25,GBP,136046.83,RECEIVED
INV-000585,PO-000585,SUP-0055,2026-01-25,USD,27038.5,RECEIVED
INV-000586,PO-000586,SUP-0075,2026-06-08,GBP,131046.17,RECEIVED
INV-000587,PO-000587,SUP-0107,2026-05-27,EUR,75720.4,RECEIVED
INV-000588,PO-000588,SUP-0095,2026-06-23,INR,38972.26,RECEIVED
INV-000589,PO-000589,SUP-0085,2026-04-20,EUR,74925.92,RECEIVED
INV-000590,PO-000590,SUP-0040,2026-02-04,USD,87137.77,RECEIVED
INV-000591,PO-000591,SUP-0015,2026-05-20,EUR,139121.34,RECEIVED
INV-000592,PO-000592,SUP-0063,2026-01-05,INR,64833.26,RECEIVED
INV-000593,PO-000593,SUP-0086,2026-02-04,GBP,107122.97,RECEIVED
INV-000594,PO-000594,SUP-0055,2026-09-08,USD,15171.74,RECEIVED
INV-000595,PO-000595,SUP-0039,2026-02-23,GBP,44951.45,RECEIVED
INV-000596,PO-000596,SUP-0060,2026-05-19,GBP,70249.61,RECEIVED
INV-000597,PO-000597,SUP-0060,2026-08-09,GBP,8624.76,RECEIVED
INV-000598,PO-000598,SUP-0072,2026-02-16,EUR,33919.77,RECEIVED
INV-000599,PO-000599,SUP-0027,2026-06-06,EUR,4186.13,RECEIVED
INV-000600,PO-000600,SUP-0022,2026-05-23,GBP,72329.74,RECEIVED
INV-000601,PO-000601,SUP-0051,2026-07-30,GBP,120078.35,RECEIVED
INV-000602,PO-000602,SUP-0046,2026-04-27,USD,135431.3,RECEIVED
INV-000603,PO-000603,SUP-0044,2026-07-14,USD,128870.25,RECEIVED
INV-000604,PO-000604,SUP-0076,2026-06-27,USD,92812.52,RECEIVED
INV-000605,PO-000605,SUP-0086,2026-06-10,GBP,140167.97,RECEIVED
INV-000606,PO-000606,SUP-0078,2026-09-03,EUR,26523.05,RECEIVED
INV-000607,PO-000607,SUP-0027,2026-07-30,EUR,21514.11,RECEIVED
INV-000608,PO-000608,SUP-0110,2026-08-24,USD,10539.62,RECEIVED
INV-000609,PO-000609,SUP-0037,2026-06-21,EUR,86515.7,RECEIVED
INV-000610,PO-000610,SUP-0043,2026-03-01,USD,31032.88,RECEIVED
INV-000611,PO-000611,SUP-0090,2026-04-28,USD,147167.88,RECEIVED
INV-000612,PO-000612,SUP-0014,2026-06-02,INR,76386.84,RECEIVED
INV-000613,PO-000613,SUP-0071,2026-02-25,INR,65973.95,RECEIVED
INV-000614,PO-000614,SUP-0105,2026-02-20,GBP,8969.86,RECEIVED
INV-000615,PO-000615,SUP-0051,2026-06-25,GBP,18795.27,RECEIVED
INV-000616,PO-000616,SUP-0115,2026-05-20,EUR,107113.51,RECEIVED
INV-000617,PO-000617,SUP-0117,2026-08-21,INR,146402.79,RECEIVED
INV-000618,PO-000618,SUP-0036,2026-03-26,GBP,124163.24,RECEIVED
INV-000619,PO-000619,SUP-0050,2026-02-08,USD,34055.04,RECEIVED
INV-000620,PO-000620,SUP-0119,2026-08-12,INR,113121.1,RECEIVED
INV-000621,PO-000621,SUP-0104,2026-06-12,GBP,58522.53,RECEIVED
INV-000622,PO-000622,SUP-0047,2026-06-21,INR,37951.73,RECEIVED
INV-000623,PO-000623,SUP-0060,2026-04-28,GBP,1826.17,RECEIVED
INV-000624,PO-000624,SUP-0034,2026-02-16,GBP,34499.13,RECEIVED
INV-000625,PO-000625,SUP-0071,2026-02-04,INR,142779.72,RECEIVED
INV-000626,PO-000626,SUP-0031,2026-04-23,GBP,85769.7,RECEIVED
INV-000627,PO-000627,SUP-0042,2026-04-22,GBP,146277.27,RECEIVED
INV-000628,PO-000628,SUP-0005,2026-04-16,USD,114510.47,RECEIVED
INV-000629,PO-000629,SUP-0109,2026-07-06,EUR,71113.21,RECEIVED
INV-000630,PO-000630,SUP-0047,2026-04-08,INR,84288.34,RECEIVED
INV-000631,PO-000631,SUP-0078,2026-08-15,EUR,43389.34,RECEIVED
INV-000632,PO-000632,SUP-0074,2026-06-26,EUR,132275.47,RECEIVED
INV-000633,PO-000633,SUP-0107,2026-01-14,EUR,103661.96,RECEIVED
INV-000634,PO-000634,SUP-0115,2026-06-10,EUR,91509.24,RECEIVED
INV-000635,PO-000635,SUP-0095,2026-03-27,INR,113770.18,RECEIVED
INV-000636,PO-000636,SUP-0057,2026-05-31,INR,108518.71,RECEIVED
INV-000637,PO-000637,SUP-0073,2026-04-07,GBP,48758.61,RECEIVED
INV-000638,PO-000638,SUP-0022,2026-04-15,GBP,41440.35,RECEIVED
INV-000639,PO-000639,SUP-0071,2026-01-13,INR,89959.54,RECEIVED
INV-000640,PO-000640,SUP-0107,2026-03-27,EUR,137740.28,RECEIVED
INV-000641,PO-000641,SUP-0091,2026-09-16,USD,138747.13,RECEIVED
INV-000642,PO-000642,SUP-0082,2026-03-31,GBP,20962.76,RECEIVED
INV-000643,PO-000643,SUP-0026,2026-05-29,GBP,128644.94,RECEIVED
INV-000644,PO-000644,SUP-0027,2026-01-29,EUR,63014.82,RECEIVED
INV-000645,PO-000645,SUP-0013,2026-02-19,INR,144456.38,RECEIVED
INV-000646,PO-000646,SUP-0035,2026-09-14,GBP,127722.76,RECEIVED
INV-000647,PO-000647,SUP-0053,2026-08-24,EUR,66571.76,RECEIVED
INV-000648,PO-000648,SUP-0079,2026-02-07,INR,90941.7,RECEIVED
INV-000649,PO-000649,SUP-0009,2026-05-28,EUR,31964.28,RECEIVED
INV-000650,PO-000650,SUP-0094,2026-09-02,USD,2539.31,RECEIVED
INV-000651,PO-000651,SUP-0037,2026-01-25,INR,34885.78,RECEIVED
INV-000652,PO-000652,SUP-0017,2026-08-16,INR,13195.04,RECEIVED
INV-000653,PO-000653,SUP-0034,2026-04-15,GBP,44040.18,RECEIVED
INV-000654,PO-000654,SUP-0094,2026-04-15,USD,114523.71,RECEIVED
INV-000655,PO-000655,SUP-0011,2026-05-17,GBP,92665.03,RECEIVED
INV-000656,PO-000656,SUP-0077,2026-08-28,EUR,1332.98,RECEIVED
INV-000657,PO-000657,SUP-0096,2026-02-22,EUR,30006.46,RECEIVED
INV-000658,PO-000658,SUP-0063,2026-08-09,INR,131195.15,RECEIVED
INV-000659,PO-000659,SUP-0033,2026-05-23,USD,31987.26,RECEIVED
INV-000660,PO-000660,SUP-0040,2026-03-25,USD,104259.75,RECEIVED
INV-000661,PO-000661,SUP-0106,2026-06-25,USD,109533.81,RECEIVED
INV-000662,PO-000662,SUP-0078,2026-08-28,EUR,110721.2,RECEIVED
INV-000663,PO-000663,SUP-0112,2026-03-30,EUR,12129.22,RECEIVED
INV-000664,PO-000664,SUP-0072,2026-05-10,EUR,116200.98,RECEIVED
INV-000665,PO-000665,SUP-0088,2026-06-17,EUR,135014.44,RECEIVED
INV-000666,PO-000666,SUP-0048,2026-08-30,USD,112270.46,RECEIVED
INV-000667,PO-000667,SUP-0118,2026-05-29,USD,138273.81,RECEIVED
INV-000668,PO-000668,SUP-0090,2026-03-16,USD,93977.93,RECEIVED
