PO_ID,SUPPLIER_ID,CONTRACT_ID,PO_DATE,CURRENCY,TOTAL_AMOUNT,STATUS
PO-000351,SUP-0097,CON-0097,2026-01-11,GBP,29854.47,OPEN
PO-000352,SUP-0039,CON-0039,2026-07-13,GBP,14927.29,OPEN
PO-000353,SUP-0075,CON-0075,2026-04-01,GBP,24503.32,OPEN
PO-000354,SUP-0116,CON-0116,2026-07-05,EUR,15253.51,OPEN
PO-000355,SUP-0064,CON-0064,2026-06-30,EUR,43596.55,OPEN
PO-000356,SUP-0059,CON-0133,2026-06-25,INR,146438.77,OPEN
PO-000357,SUP-0087,CON-0087,2026-06-22,INR,16223.2,OPEN
PO-000358,SUP-0014,CON-0014,2026-01-17,INR,54874.64,OPEN
PO-000359,SUP-0052,CON-0052,2026-05-11,EUR,42194.15,OPEN
PO-000360,SUP-0081,CON-0081,2026-01-08,INR,15390.71,OPEN
PO-000361,SUP-0087,CON-0087,2026-02-09,INR,45761.52,OPEN
PO-000362,SUP-0085,CON-0132,2026-05-06,GBP,75966.82,OPEN
PO-000363,SUP-0041,CON-0041,2026-04-24,USD,69218.61,OPEN
PO-000364,SUP-0073,CON-0073,2026-06-18,GBP,83290.69,OPEN
PO-000365,SUP-0104,CON-0104,2026-07-15,GBP,133755.76,OPEN
PO-000366,SUP-0069,CON-0069,2026-01-10,EUR,69405.95,OPEN
PO-000367,SUP-0022,CON-0022,2026-04-04,GBP,145429.45,OPEN
PO-000368,SUP-0061,CON-0061,2026-02-23,EUR,52423.81,OPEN
PO-000369,SUP-0081,CON-0081,2026-05-28,INR,75130.94,OPEN
PO-000370,SUP-0041,CON-0041,2026-06-12,USD,30931.93,OPEN
PO-000371,SUP-0063,CON-0063,2026-04-19,INR,97214.85,OPEN
PO-000372,SUP-0101,CON-0101,2026-01-15,EUR,129007.81,OPEN
PO-000373,SUP-0120,CON-0120,2026-05-14,USD,99800.46,OPEN
PO-000374,SUP-0063,CON-0063,2026-06-29,INR,142332.28,OPEN
PO-000375,SUP-0069,CON-0069,2026-08-08,EUR,66639.22,OPEN
PO-000376,SUP-0113,CON-0113,2026-07-31,INR,24471.33,OPEN
PO-000377,SUP-0095,CON-0124,2026-04-27,INR,104433.91,OPEN
PO-000378,SUP-0015,CON-0015,2026-03-05,EUR,77696.7,OPEN
PO-000379,SUP-0003,CON-0003,2026-08-21,EUR,13802.0,OPEN
PO-000380,SUP-0022,CON-0022,2026-01-04,GBP,107928.22,OPEN
PO-000381,SUP-0053,CON-0053,2026-01-08,EUR,43883.85,OPEN
PO-000382,SUP-0018,CON-0018,2026-06-27,USD,59934.43,OPEN
PO-000383,SUP-0017,CON-0017,2026-05-29,INR,27316.15,OPEN
PO-000384,SUP-0107,CON-0107,2026-05-13,EUR,47295.04,OPEN
PO-000385,SUP-0091,CON-0091,2026-04-22,USD,17845.6,OPEN
PO-000386,SUP-0064,CON-0064,2026-08-05,EUR,108104.71,OPEN
PO-000387,SUP-0107,CON-0107,2026-07-11,EUR,76556.3,OPEN
PO-000388,SUP-0114,CON-0114,2026-01-07,EUR,43000.05,OPEN
PO-000389,SUP-0111,CON-0111,2026-07-25,GBP,96724.78,OPEN
PO-000390,SUP-0023,CON-0023,2026-07-17,EUR,129894.57,OPEN
PO-000391,SUP-0083,CON-0083,2026-01-31,INR,45132.73,OPEN
PO-000392,SUP-0012,CON-0142,2026-07-27,USD,55551.29,OPEN
PO-000393,SUP-0088,CON-0088,2026-08-04,EUR,37673.7,OPEN
PO-000394,SUP-0033,CON-0033,2026-07-16,USD,75764.96,OPEN
PO-000395,SUP-0034,CON-0034,2026-04-22,GBP,80389.21,OPEN
PO-000396,SUP-0105,CON-0105,2026-06-28,GBP,145592.79,OPEN
PO-000397,SUP-0061,CON-0061,2026-01-06,EUR,17910.59,OPEN
PO-000398,SUP-0038,CON-0038,2026-05-05,INR,60252.22,OPEN
PO-000399,SUP-0003,CON-0003,2026-03-15,EUR,109068.27,OPEN
PO-000400,SUP-0102,CON-0102,2026-07-24,GBP,145655.78,OPEN
PO-000401,SUP-0102,CON-0102,2026-05-07,GBP,45895.96,OPEN
PO-000402,SUP-0023,CON-0023,2026-07-26,EUR,10018.01,OPEN
PO-000403,SUP-0063,CON-0063,2026-03-29,INR,117840.43,OPEN
PO-000404,SUP-0112,CON-0112,2026-08-22,EUR,54564.95,OPEN
PO-000405,SUP-0092,CON-0092,2026-04-03,INR,94601.34,OPEN
PO-000406,SUP-0004,CON-0140,2026-02-07,EUR,115637.7,OPEN
PO-000407,SUP-0008,CON-0008,2026-07-14,EUR,6045.51,OPEN
PO-000408,SUP-0112,CON-0112,2026-07-04,EUR,111533.28,OPEN
PO-000409,SUP-0114,CON-0114,2026-06-28,EUR,52114.97,OPEN
PO-000410,SUP-0028,CON-0028,2026-05-11,INR,82991.98,OPEN
PO-000411,SUP-0094,CON-0094,2026-08-04,USD,56260.34,OPEN
PO-000412,SUP-0086,CON-0086,2026-07-02,GBP,56961.03,OPEN
PO-000413,SUP-0019,CON-0019,2026-08-01,EUR,62101.92,OPEN
PO-000414,SUP-0010,CON-0010,2026-06-23,INR,79175.21,OPEN
PO-000415,SUP-0111,CON-0111,2026-06-27,GBP,32290.06,OPEN
PO-000416,SUP-0015,CON-0015,2026-04-05,EUR,85978.83,OPEN
PO-000417,SUP-0101,CON-0101,2026-01-13,EUR,140554.69,OPEN
PO-000418,SUP-0101,CON-0101,2026-05-02,EUR,125251.77,OPEN
PO-000419,SUP-0053,CON-0053,2026-03-01,EUR,135086.54,OPEN
PO-000420,SUP-0111,CON-0111,2026-07-01,GBP,4208.21,OPEN
PO-000421,SUP-0074,CON-0074,2026-05-26,EUR,78502.19,OPEN
PO-000422,SUP-0032,CON-0146,2026-01-22,EUR,121134.69,OPEN
PO-000423,SUP-0033,CON-0033,2026-02-09,USD,46365.74,OPEN
PO-000424,SUP-0053,CON-0053,2026-03-08,EUR,56639.22,OPEN
PO-000425,SUP-0064,CON-0064,2026-01-30,EUR,40758.49,OPEN
PO-000426,SUP-0027,CON-0027,2026-04-06,EUR,81295.74,OPEN
PO-000427,SUP-0001,CON-0001,2026-08-27,EUR,138310.7,OPEN
PO-000428,SUP-0090,CON-0090,2026-08-01,USD,21377.72,OPEN
PO-000429,SUP-0001,CON-0001,2026-06-22,EUR,26443.64,OPEN
PO-000430,SUP-0002,CON-0002,2026-07-10,USD,3457.36,OPEN
PO-000431,SUP-0015,CON-0015,2026-05-26,EUR,75298.68,OPEN
PO-000432,SUP-0113,CON-0113,2026-02-19,INR,127226.24,OPEN
PO-000433,SUP-0098,CON-0098,2026-08-15,USD,108322.43,OPEN
PO-000434,SUP-0022,CON-0022,2026-03-21,GBP,9895.2,OPEN
PO-000435,SUP-0108,CON-0108,2026-03-05,USD,16622.18,OPEN
PO-000436,SUP-0049,CON-0049,2026-08-16,INR,127229.98,OPEN
PO-000437,SUP-0072,CON-0072,2026-03-17,EUR,127564.43,OPEN
PO-000438,SUP-0002,CON-0002,2026-04-09,USD,69899.26,OPEN
PO-000439,SUP-0076,CON-0076,2026-01-28,USD,15852.1,OPEN
PO-000440,SUP-0018,CON-0018,2026-01-16,USD,19588.27,OPEN
PO-000441,SUP-0105,CON-0105,2026-04-19,GBP,51900.51,OPEN
PO-000442,SUP-0079,CON-0079,2026-04-18,INR,49628.55,OPEN
PO-000443,SUP-0004,CON-0004,2026-02-06,GBP,43941.14,OPEN
PO-000444,SUP-0023,CON-0023,2026-08-22,EUR,15627.94,OPEN
PO-000445,SUP-0089,CON-0121,2026-03-23,GBP,90132.6,OPEN
PO-000446,SUP-0042,CON-0042,2026-01-14,USD,94604.14,OPEN
PO-000447,SUP-0097,CON-0097,2026-05-08,GBP,78074.41,OPEN
PO-000448,SUP-0051,CON-0051,2026-03-20,GBP,64040.92,OPEN
PO-000449,SUP-0030,CON-0030,2026-04-30,GBP,77083.18,OPEN
PO-000450,SUP-0070,CON-0070,2026-07-21,INR,41825.53,OPEN
PO-000451,SUP-0026,CON-0026,2026-02-20,GBP,101428.55,OPEN
PO-000452,SUP-0061,CON-0061,2026-08-10,EUR,59927.04,OPEN
PO-000453,SUP-0109,CON-0109,2026-04-20,EUR,115634.59,OPEN
PO-000454,SUP-0064,CON-0064,2026-03-28,EUR,34210.85,OPEN
PO-000455,SUP-0043,CON-0131,2026-04-26,GBP,96030.99,OPEN
PO-000456,SUP-0106,CON-0106,2026-01-07,USD,28410.47,OPEN
PO-000457,SUP-0062,CON-0062,2026-04-10,GBP,143286.97,OPEN
PO-000458,SUP-0092,CON-0092,2026-03-12,INR,30654.56,OPEN
PO-000459,SUP-0054,CON-0054,2026-02-15,INR,135044.71,OPEN
PO-000460,SUP-0065,CON-0122,2026-04-15,GBP,67914.93,OPEN
PO-000461,SUP-0110,CON-0110,2026-04-12,USD,6147.31,OPEN
PO-000462,SUP-0009,CON-0009,2026-05-21,EUR,98724.88,OPEN
PO-000463,SUP-0069,CON-0069,2026-02-13,EUR,12099.0,OPEN
PO-000464,SUP-0057,CON-0057,2026-06-03,INR,1197.53,OPEN
PO-000465,SUP-0106,CON-0106,2026-06-24,USD,100507.94,OPEN
PO-000466,SUP-0066,CON-0066,2026-07-28,GBP,49407.65,OPEN
PO-000467,SUP-0002,CON-0002,2026-06-17,USD,47777.91,OPEN
PO-000468,SUP-0053,CON-0053,2026-07-16,EUR,90030.93,OPEN
PO-000469,SUP-0109,CON-0109,2026-01-18,EUR,50598.23,OPEN
PO-000470,SUP-0049,CON-0049,2026-06-14,INR,6167.05,OPEN
PO-000471,SUP-0007,CON-0007,2026-07-25,GBP,103258.8,OPEN
PO-000472,SUP-0055,CON-0055,2026-03-21,USD,25041.74,OPEN
PO-000473,SUP-0011,CON-0123,2026-04-12,USD,56968.76,OPEN
PO-000474,SUP-0037,CON-0150,2026-05-24,INR,91100.79,OPEN
PO-000475,SUP-0050,CON-0050,2026-03-20,USD,96336.78,OPEN
PO-000476,SUP-0032,CON-0146,2026-01-09,EUR,138259.55,OPEN
PO-000477,SUP-0088,CON-0088,2026-03-07,EUR,37488.51,OPEN
PO-000478,SUP-0116,CON-0116,2026-05-13,EUR,136537.4,OPEN
PO-000479,SUP-0097,CON-0097,2026-01-28,GBP,95608.95,OPEN
PO-000480,SUP-0009,CON-0009,2026-05-15,EUR,62817.93,OPEN
PO-000481,SUP-0081,CON-0081,2026-08-11,INR,95646.83,OPEN
PO-000482,SUP-0097,CON-0097,2026-06-20,GBP,87575.59,OPEN
PO-000483,SUP-0098,CON-0098,2026-08-27,USD,73145.96,OPEN
PO-000484,SUP-0112,CON-0112,2026-06-29,EUR,112840.24,OPEN
PO-000485,SUP-0063,CON-0063,2026-07-09,INR,92082.56,OPEN
PO-000486,SUP-0039,CON-0039,2026-02-13,GBP,134513.08,OPEN
PO-000487,SUP-0119,CON-0119,2026-01-24,INR,119433.3,OPEN
PO-000488,SUP-0015,CON-0015,2026-01-23,EUR,17151.69,OPEN
PO-000489,SUP-0069,CON-0069,2026-08-05,EUR,58527.76,OPEN
PO-000490,SUP-0108,CON-0108,2026-05-08,USD,102157.15,OPEN
PO-000491,SUP-0008,CON-0008,2026-02-09,EUR,124268.76,OPEN
PO-000492,SUP-0044,CON-0044,2026-06-23,USD,71276.53,OPEN
PO-000493,SUP-0090,CON-0090,2026-03-16,USD,134634.1,OPEN
PO-000494,SUP-0119,CON-0119,2026-01-25,INR,53659.79,OPEN
PO-000495,SUP-0032,CON-0032,2026-01-31,USD,36507.89,OPEN
PO-000496,SUP-0016,CON-0143,2026-06-14,EUR,100484.44,OPEN
PO-000497,SUP-0039,CON-0039,2026-01-26,GBP,49121.73,OPEN
PO-000498,SUP-0103,CON-0103,2026-02-01,GBP,6351.9,OPEN
PO-000499,SUP-0055,CON-0055,2026-03-05,USD,45439.7,OPEN
PO-000500,SUP-0076,CON-0076,2026-03-13,USD,19709.57,OPEN
PO-000501,SUP-0052,CON-0052,2026-01-22,EUR,141738.7,OPEN
PO-000502,SUP-0078,CON-0078,2026-04-18,EUR,123324.39,OPEN
PO-000503,SUP-0036,CON-0036,2026-01-26,INR,56884.82,OPEN
PO-000504,SUP-0024,CON-0128,2026-07-26,GBP,111323.92,OPEN
PO-000505,SUP-0046,CON-0046,2026-05-09,USD,43379.54,OPEN
PO-000506,SUP-0012,CON-0125,2026-05-28,USD,9083.02,OPEN
PO-000507,SUP-0032,CON-0032,2026-06-05,USD,67573.48,OPEN
PO-000508,SUP-0022,CON-0022,2026-01-29,GBP,51024.81,OPEN
PO-000509,SUP-0028,CON-0028,2026-07-08,INR,94860.88,OPEN
PO-000510,SUP-0043,CON-0130,2026-04-01,USD,16521.03,OPEN
PO-000511,SUP-0116,CON-0116,2026-04-16,EUR,19014.48,OPEN
PO-000512,SUP-0048,CON-0048,2026-04-04,USD,64537.05,OPEN
PO-000513,SUP-0051,CON-0051,2026-07-10,GBP,50016.42,OPEN
PO-000514,SUP-0103,CON-0103,2026-03-25,GBP,112787.94,OPEN
PO-000515,SUP-0011,CON-0123,2026-03-05,USD,92833.17,OPEN
PO-000516,SUP-0090,CON-0090,2026-02-18,USD,148886.47,OPEN
PO-000517,SUP-0026,CON-0026,2026-08-10,GBP,8117.83,OPEN
PO-000518,SUP-0045,CON-0045,2026-03-05,EUR,48316.21,OPEN
PO-000519,SUP-0013,CON-0013,2026-02-17,INR,38213.33,OPEN
PO-000520,SUP-0027,CON-0027,2026-01-23,EUR,133135.47,OPEN
PO-000521,SUP-0119,CON-0119,2026-01-20,INR,141301.79,OPEN
PO-000522,SUP-0117,CON-0117,2026-01-18,INR,72681.68,OPEN
PO-000523,SUP-0073,CON-0073,2026-07-23,GBP,145884.86,OPEN
PO-000524,SUP-0091,CON-0091,2026-03-19,USD,127945.02,OPEN
PO-000525,SUP-0106,CON-0106,2026-05-17,USD,17869.63,OPEN
PO-000526,SUP-0003,CON-0003,2026-07-04,EUR,111992.58,OPEN
PO-000527,SUP-0048,CON-0048,2026-08-19,USD,72111.53,OPEN
PO-000528,SUP-0021,CON-0021,2026-07-29,GBP,59432.5,OPEN
PO-000529,SUP-0117,CON-0117,2026-01-26,INR,108783.88,OPEN
PO-000530,SUP-0015,CON-0015,2026-07-15,EUR,124662.31,OPEN
PO-000531,SUP-0110,CON-0110,2026-02-21,USD,21314.9,OPEN
PO-000532,SUP-0106,CON-0106,2026-01-27,USD,81923.99,OPEN
PO-000533,SUP-0010,CON-0010,2026-01-31,INR,54393.78,OPEN
PO-000534,SUP-0043,CON-0131,2026-02-16,GBP,102075.28,OPEN
PO-000535,SUP-0050,CON-0050,2026-07-04,USD,119629.19,OPEN
PO-000536,SUP-0042,CON-0042,2026-02-16,USD,115246.54,OPEN
PO-000537,SUP-0069,CON-0069,2026-05-17,EUR,80663.78,OPEN
PO-000538,SUP-0038,CON-0038,2026-02-06,INR,125370.22,OPEN
PO-000539,SUP-0090,CON-0090,2026-04-06,USD,8585.46,OPEN
PO-000540,SUP-0019,CON-0019,2026-03-04,EUR,12021.26,OPEN
PO-000541,SUP-0057,CON-0057,2026-03-15,INR,17134.37,OPEN
PO-000542,SUP-0051,CON-0051,2026-06-24,GBP,142262.17,OPEN
PO-000543,SUP-0024,CON-0024,2026-07-29,USD,104017.78,OPEN
PO-000544,SUP-0004,CON-0004,2026-03-14,GBP,24832.68,OPEN
PO-000545,SUP-0026,CON-0026,2026-03-03,GBP,40740.62,OPEN
PO-000546,SUP-0013,CON-0013,2026-01-07,INR,88282.74,OPEN
PO-000547,SUP-0038,CON-0038,2026-06-09,INR,128464.91,OPEN
PO-000548,SUP-0078,CON-0078,2026-02-09,EUR,85251.68,OPEN
PO-000549,SUP-0064,CON-0064,2026-04-27,EUR,47400.95,OPEN
PO-000550,SUP-0034,CON-0034,2026-03-07,GBP,114590.38,OPEN
PO-000551,SUP-0066,CON-0066,2026-04-06,GBP,12981.84,OPEN
PO-000552,SUP-0045,CON-0045,2026-04-30,EUR,96551.43,OPEN
PO-000553,SUP-0026,CON-0026,2026-03-26,GBP,10138.49,OPEN
PO-000554,SUP-0028,CON-0028,2026-07-14,INR,102708.88,OPEN
PO-000555,SUP-0012,CON-0142,2026-03-29,USD,144523.18,OPEN
PO-000556,SUP-0050,CON-0050,2026-05-24,USD,117569.32,OPEN
PO-000557,SUP-0002,CON-0002,2026-08-18,USD,69069.53,OPEN
PO-000558,SUP-0045,CON-0045,2026-02-18,EUR,145775.8,OPEN
PO-000559,SUP-0098,CON-0098,2026-01-30,USD,138989.15,OPEN
PO-000560,SUP-0096,CON-0096,2026-06-12,EUR,66893.45,OPEN
PO-000561,SUP-0001,CON-0001,2026-07-20,EUR,33978.52,OPEN
PO-000562,SUP-0041,CON-0041,2026-02-13,USD,143894.51,OPEN
PO-000563,SUP-0094,CON-0094,2026-04-14,USD,135673.62,OPEN
PO-000564,SUP-0080,CON-0080,2026-05-27,INR,57669.52,OPEN
PO-000565,SUP-0059,CON-0059,2026-01-28,GBP,21704.39,OPEN
PO-000566,SUP-0010,CON-0010,2026-06-10,INR,11908.75,OPEN
PO-000567,SUP-0119,CON-0119,2026-02-19,INR,91113.56,OPEN
PO-000568,SUP-0035,CON-0138,2026-05-04,EUR,30286.01,OPEN
PO-000569,SUP-0102,CON-0102,2026-02-12,GBP,119217.88,OPEN
PO-000570,SUP-0076,CON-0076,2026-03-17,USD,90780.37,OPEN
PO-000571,SUP-0092,CON-0092,2026-02-24,INR,70073.81,OPEN
PO-000572,SUP-0092,CON-0092,2026-05-27,INR,133953.27,OPEN
PO-000573,SUP-0037,CON-0037,2026-06-14,EUR,117604.19,OPEN
PO-000574,SUP-0072,CON-0072,2026-05-07,EUR,92041.94,OPEN
PO-000575,SUP-0029,CON-0029,2026-01-23,USD,29078.37,OPEN
PO-000576,SUP-0039,CON-0039,2026-03-09,GBP,49734.68,OPEN
PO-000577,SUP-0031,CON-0031,2026-06-19,GBP,73770.52,OPEN
PO-000578,SUP-0002,CON-0002,2026-04-30,USD,122867.46,OPEN
PO-000579,SUP-0066,CON-0066,2026-07-19,GBP,60330.63,OPEN
PO-000580,SUP-0004,CON-0140,2026-06-19,EUR,79867.37,OPEN
PO-000581,SUP-0013,CON-0013,2026-06-16,INR,57687.12,OPEN
PO-000582,SUP-0088,CON-0088,2026-06-15,EUR,37717.16,OPEN
PO-000583,SUP-0029,CON-0029,2026-04-11,USD,59236.37,OPEN
PO-000584,SUP-0062,CON-0062,2026-08-07,GBP,136046.83,OPEN
PO-000585,SUP-0055,CON-0055,2026-01-06,USD,27038.5,OPEN
PO-000586,SUP-0075,CON-0075,2026-05-06,GBP,131046.17,OPEN
PO-000587,SUP-0107,CON-0107,2026-05-15,EUR,75720.4,OPEN
PO-000588,SUP-0095,CON-0124,2026-05-20,INR,38972.26,OPEN
PO-000589,SUP-0085,CON-0085,2026-04-02,EUR,74925.92,OPEN
PO-000590,SUP-0040,CON-0040,2026-01-11,USD,87137.77,OPEN
PO-000591,SUP-0015,CON-0015,2026-05-08,EUR,139121.34,OPEN
PO-000592,SUP-0063,CON-0063,2026-01-02,INR,64833.26,OPEN
PO-000593,SUP-0086,CON-0086,2026-01-23,GBP,107122.97,OPEN
PO-000594,SUP-0055,CON-0055,2026-08-20,USD,15171.74,OPEN
PO-000595,SUP-0039,CON-0039,2026-01-22,GBP,44951.45,OPEN
PO-000596,SUP-0060,CON-0060,2026-04-20,GBP,70249.61,OPEN
PO-000597,SUP-0060,CON-0060,2026-08-03,GBP,8624.76,OPEN
PO-000598,SUP-0072,CON-0072,2026-02-04,EUR,33919.77,OPEN
PO-000599,SUP-0027,CON-0027,2026-05-02,EUR,4186.13,OPEN
PO-000600,SUP-0022,CON-0022,2026-05-02,GBP,72329.74,OPEN
PO-000601,SUP-0051,CON-0051,2026-06-28,GBP,120078.35,OPEN
PO-000602,SUP-0046,CON-0046,2026-03-31,USD,135431.3,OPEN
PO-000603,SUP-0044,CON-0044,2026-07-03,USD,128870.25,OPEN
PO-000604,SUP-0076,CON-0076,2026-05-30,USD,92812.52,OPEN
PO-000605,SUP-0086,CON-0086,2026-05-08,GBP,140167.97,OPEN
PO-000606,SUP-0078,CON-0078,2026-08-25,EUR,26523.05,OPEN
PO-000607,SUP-0027,CON-0027,2026-07-27,EUR,21514.11,OPEN
PO-000608,SUP-0110,CON-0110,2026-07-25,USD,10539.62,OPEN
PO-000609,SUP-0037,CON-0037,2026-05-17,EUR,86515.7,OPEN
PO-000610,SUP-0043,CON-0043,2026-02-05,USD,31032.88,OPEN
PO-000611,SUP-0090,CON-0090,2026-03-30,USD,147167.88,OPEN
PO-000612,SUP-0014,CON-0014,2026-05-08,INR,76386.84,OPEN
PO-000613,SUP-0071,CON-0071,2026-01-30,INR,65973.95,OPEN
PO-000614,SUP-0105,CON-0105,2026-01-20,GBP,8969.86,OPEN
PO-000615,SUP-0051,CON-0051,2026-06-18,GBP,18795.27,OPEN
PO-000616,SUP-0115,CON-0115,2026-04-24,EUR,107113.51,OPEN
PO-000617,SUP-0117,CON-0117,2026-08-04,INR,146402.79,OPEN
PO-000618,SUP-0036,CON-0148,2026-03-18,GBP,124163.24,OPEN
PO-000619,SUP-0050,CON-0050,2026-01-12,USD,34055.04,OPEN
PO-000620,SUP-0119,CON-0119,2026-07-27,INR,113121.1,OPEN
PO-000621,SUP-0104,CON-0104,2026-05-22,GBP,58522.53,OPEN
PO-000622,SUP-0047,CON-0047,2026-06-18,INR,37951.73,OPEN
PO-000623,SUP-0060,CON-0060,2026-04-23,GBP,1826.17,OPEN
PO-000624,SUP-0034,CON-0034,2026-02-02,GBP,34499.13,OPEN
PO-000625,SUP-0071,CON-0071,2026-01-16,INR,142779.72,OPEN
PO-000626,SUP-0031,CON-0031,2026-03-25,GBP,85769.7,OPEN
PO-000627,SUP-0042,CON-0134,2026-03-27,GBP,146277.27,OPEN
PO-000628,SUP-0005,CON-0005,2026-04-08,USD,114510.47,OPEN
PO-000629,SUP-0109,CON-0109,2026-06-05,EUR,71113.21,OPEN
PO-000630,SUP-0047,CON-0047,2026-04-01,INR,84288.34,OPEN
PO-000631,SUP-0078,CON-0078,2026-07-23,EUR,43389.34,OPEN
PO-000632,SUP-0074,CON-0126,2026-06-11,EUR,132275.47,OPEN
PO-000633,SUP-0107,CON-0107,2026-01-07,EUR,103661.96,OPEN
PO-000634,SUP-0115,CON-0115,2026-06-01,EUR,91509.24,OPEN
PO-000635,SUP-0095,CON-0124,2026-03-16,INR,113770.18,OPEN
PO-000636,SUP-0057,CON-0057,2026-05-11,INR,108518.71,OPEN
PO-000637,SUP-0073,CON-0073,2026-03-15,GBP,48758.61,OPEN
PO-000638,SUP-0022,CON-0022,2026-03-15,GBP,41440.35,OPEN
PO-000639,SUP-0071,CON-0071,2026-01-08,INR,89959.54,OPEN
PO-000640,SUP-0107,CON-0107,2026-03-17,EUR,137740.28,OPEN
PO-000641,SUP-0091,CON-0091,2026-08-17,USD,138747.13,OPEN
PO-000642,SUP-0082,CON-0082,2026-03-04,GBP,20962.76,OPEN
PO-000643,SUP-0026,CON-0026,2026-05-13,GBP,128644.94,OPEN
PO-000644,SUP-0027,CON-0027,2026-01-10,EUR,63014.82,OPEN
PO-000645,SUP-0013,CON-0013,2026-01-29,INR,144456.38,OPEN
PO-000646,SUP-0035,CON-0035,2026-08-16,GBP,127722.76,OPEN
PO-000647,SUP-0053,CON-0053,2026-07-27,EUR,66571.76,OPEN
PO-000648,SUP-0079,CON-0079,2026-02-03,INR,90941.7,OPEN
PO-000649,SUP-0009,CON-0009,2026-05-13,EUR,31964.28,OPEN
PO-000650,SUP-0094,CON-0094,2026-08-29,USD,2539.31,OPEN
PO-000651,SUP-0037,CON-0150,2026-01-07,INR,34885.78,OPEN
PO-000652,SUP-0017,CON-0017,2026-08-09,INR,13195.04,OPEN
PO-000653,SUP-0034,CON-0034,2026-04-07,GBP,44040.18,OPEN
PO-000654,SUP-0094,CON-0094,2026-04-06,USD,114523.71,OPEN
PO-000655,SUP-0011,CON-0011,2026-04-14,GBP,92665.03,OPEN
PO-000656,SUP-0077,CON-0077,2026-08-12,EUR,1332.98,OPEN
PO-000657,SUP-0096,CON-0096,2026-02-12,EUR,30006.46,OPEN
PO-000658,SUP-0063,CON-0063,2026-07-11,INR,131195.15,OPEN
PO-000659,SUP-0033,CON-0033,2026-04-29,USD,31987.26,OPEN
PO-000660,SUP-0040,CON-0040,2026-02-21,USD,104259.75,OPEN
PO-000661,SUP-0106,CON-0106,2026-05-30,USD,109533.81,OPEN
PO-000662,SUP-0078,CON-0078,2026-07-26,EUR,110721.2,OPEN
PO-000663,SUP-0112,CON-0112,2026-03-24,EUR,12129.22,OPEN
PO-000664,SUP-0072,CON-0072,2026-04-07,EUR,116200.98,OPEN
PO-000665,SUP-0088,CON-0088,2026-05-23,EUR,135014.44,OPEN
PO-000666,SUP-0048,CON-0048,2026-08-27,USD,112270.46,OPEN
PO-000667,SUP-0118,CON-0118,2026-05-09,USD,138273.81,OPEN
PO-000668,SUP-0090,CON-0090,2026-03-12,USD,93977.93,OPEN
PO-000669,SUP-0041,CON-0041,2026-08-08,USD,81840.48,OPEN
PO-000670,SUP-0067,CON-0067,2026-08-29,USD,99842.05,OPEN
PO-000671,SUP-0011,CON-0011,2026-04-24,GBP,7154.01,OPEN
PO-000672,SUP-0081,CON-0081,2026-07-16,INR,25815.71,OPEN
PO-000673,SUP-0049,CON-0049,2026-02-15,INR,42205.03,OPEN
PO-000674,SUP-0050,CON-0050,2026-05-18,USD,85522.34,OPEN
PO-000675,SUP-0119,CON-0119,2026-05-13,INR,98920.66,OPEN
PO-000676,SUP-0024,CON-0128,2026-03-20,GBP,24830.47,OPEN
PO-000677,SUP-0094,CON-0094,2026-05-02,USD,125197.41,OPEN
PO-000678,SUP-0076,CON-0076,2026-02-11,USD,77074.55,OPEN
PO-000679,SUP-0059,CON-0133,2026-02-12,INR,69357.86,OPEN
PO-000680,SUP-0020,CON-0020,2026-01-02,EUR,71862.94,OPEN
PO-000681,SUP-0107,CON-0107,2026-06-30,EUR,36789.93,OPEN
PO-000682,SUP-0048,CON-0048,2026-03-29,USD,75467.66,OPEN
PO-000683,SUP-0005,CON-0005,2026-04-18,USD,27337.93,OPEN
PO-000684,SUP-0084,CON-0084,2026-07-25,EUR,121133.88,OPEN
PO-000685,SUP-0065,CON-0122,2026-07-19,GBP,71295.32,OPEN
PO-000686,SUP-0094,CON-0094,2026-04-22,USD,7757.27,OPEN
PO-000687,SUP-0114,CON-0114,2026-03-06,EUR,64142.53,OPEN
PO-000688,SUP-0054,CON-0054,2026-04-25,INR,49032.57,OPEN
PO-000689,SUP-0032,CON-0032,2026-01-22,USD,80480.29,OPEN
PO-000690,SUP-0006,CON-0006,2026-03-25,GBP,56232.9,OPEN
PO-000691,SUP-0055,CON-0055,2026-01-06,USD,27997.59,OPEN
PO-000692,SUP-0039,CON-0039,2026-06-27,GBP,119943.64,OPEN
PO-000693,SUP-0036,CON-0148,2026-04-29,GBP,90062.38,OPEN
PO-000694,SUP-0029,CON-0029,2026-06-06,USD,43530.78,OPEN
PO-000695,SUP-0005,CON-0005,2026-06-11,USD,73237.51,OPEN
PO-000696,SUP-0058,CON-0058,2026-01-08,GBP,23807.12,OPEN
PO-000697,SUP-0051,CON-0051,2026-02-24,GBP,148823.57,OPEN
PO-000698,SUP-0099,CON-0099,2026-06-11,USD,16293.0,OPEN
PO-000699,SUP-0054,CON-0145,2026-02-18,GBP,95644.32,OPEN
PO-000700,SUP-0073,CON-0073,2026-06-25,GBP,14099.48,OPEN
PO-000701,SUP-0109,CON-0109,2026-04-28,EUR,55675.12,OPEN
PO-000702,SUP-0059,CON-0059,2026-06-25,GBP,90685.72,OPEN
